Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,ra_host,dec_host,mass_err,mass,restframe_gz,restframe_gz_err,d_dlr,ANGSEP_ARCSEC,TARGETID,RA,DEC,DESI_TARGET,SPECTYPE,Z,ZWARN,ABS_DIFF,RESIDUAL,residual_centered,VDISP,LOGMSTAR,SFR,DN4000,ABSMAG01_SDSS_G,ABSMAG01_SDSS_R
2870,ZTF20abixkhh,0.04461506,1.01E-05,z_gal,59040.09693,0.000596125,0.58048776,0.488608292,0.157206863,2.00E-05,0.128512137,0.028737125,-3.72E-07,-0.006318725,0.000227638,-1.84E-07,-4.96E-07,-0.0003232,0.015662645,3.1,0,0.99675928,227.946972,36.770877,snia-cosmo,norm,1,1,2020nqw,100,227.946428,36.77050192,0.106282642,9.998,1.03469653,0.018439089,0.354279212,8.20E-11,3.9633E+16,227.946428,36.77050192,5.76461E+18,GALAXY,0.044615006,0,5.36E-08,5.36E-08,0.079290182,354.39914,10.175369,0.1345941,1.1951569,-18.788177,-19.519844
2874,ZTF20abjbiqf,0.05232818,5.26E-05,z_gal,59045.50168,0.001124062,-0.330957197,0.214314215,0.125259582,3.67E-05,0.118200211,0.02946106,6.18E-07,-0.001769394,-0.000416662,-1.68E-07,-9.57E-07,6.15E-05,0.042380544,3.1,0,0.023162085,273.327326,42.251588,snia-cosmo,99aa,1,1,2020nxh,98.23529412,273.3271295,42.25154898,0.140014285,9.421,1.18569653,0.021260292,0.250668307,0,3.96331E+16,273.3271295,42.25154898,5.76461E+18,GALAXY,0.052330927,0,2.75E-06,-2.75E-06,0.435518467,70.16363,9.353332,0,1.9268556,-16.942812,-17.803019
2882,ZTF20abjrror,0.08003203,2.11E-05,z_gal,59047.71669,0.00070047,0.366151151,-0.058277695,0.160062715,2.53E-05,0.316996555,0.034064151,1.16E-07,0.014088289,-7.72E-05,-3.37E-06,-6.78E-07,0.001742135,0.016942357,3.1,0,0.089741888,186.880989,64.788703,snia-cosmo,norm,1,1,2020ocx,100,186.8813507,64.78838222,0.105948101,10.519,1.24969653,0.020615528,0.186124321,0.085181405,3.96334E+16,186.8813944,64.78836761,1.15292E+18,GALAXY,0.080032009,0,2.09E-08,2.09E-08,-0.055948372,145.53186,10.40981,0,2.0657122,-18.288721,-19.166763
2887,ZTF20abjwuuv,0.06185949,1.32E-05,z_gal,59048.94735,0.000866738,-0.010413885,0.060971042,0.138886312,2.87E-05,0.155169362,0.032196911,3.24E-07,-0.003435276,-0.000304915,-9.14E-07,-7.57E-07,4.03E-05,0.08081115,3.1,0,0.932472097,266.653868,20.504707,snia-cosmo,norm,1,1,2020ocv,100,266.6523248,20.50372472,0.106976633,9.809,0.86769653,0.021400935,1.363102732,1.92E-10,3.96283E+16,266.6523248,20.50372472,5.76461E+18,GALAXY,0.061859248,0,2.42E-07,2.42E-07,0.012388495,107.366005,9.895478,0.379885,1.2495788,-18.467339,-19.155075
2890,ZTF20abjxwga,0.06503484,1.34E-05,z_gal,59050.07638,0.001259516,0.381294121,-0.065406021,0.175523672,3.96E-05,0.107283575,0.029767448,-6.70E-07,-0.009068057,0.000233446,-1.45E-07,-9.91E-07,-0.000363679,0.02629721,3.1,0,0.916948755,324.545713,6.741029,snia-cosmo,norm,1,1,2020oms,100,324.5474718,6.742161284,0.101118742,10.42,0.88769653,0.019104973,0.348794617,0,3.9628E+16,324.5474718,6.742161284,5.76461E+18,GALAXY,0.065034961,0,1.21E-07,-1.21E-07,0.083624704,98.17945,11.082147,0.52460146,1.5820035,-20.057646,-20.726864
2892,ZTF20abkcril,0.0515988,1.12E-05,z_gal,59048.70089,0.001093958,-0.262022031,0.059424363,0.138690832,3.58E-05,0.097561934,0.030571473,-4.84E-07,-0.004063441,5.73E-05,-3.04E-07,-9.24E-07,-0.000171204,0.092564187,3.1,0,0.996829584,323.040087,13.818921,snia-cosmo,norm,1,1,2020ofy,100,323.0420179,13.8199201,0.101118742,9.756,0.98369653,0.020518285,1.584576703,0,3.96281E+16,323.0420179,13.8199201,5.76461E+18,GALAXY,0.051600149,0,1.35E-06,-1.35E-06,-0.109016989,151.84673,9.685619,0.73155177,1.2963564,-18.499928,-19.142479
2901,ZTF20abkloyg,0.08003104,1.12E-05,z_gal,59054.50111,0.000546864,-0.575610539,-0.037160053,0.127034451,1.72E-05,0.177716767,0.028696506,2.22E-07,-0.00244599,-0.000280416,-6.09E-07,-4.14E-07,0.000411652,0.008591606,3.1,0,0.768852549,213.097827,42.660621,snia-cosmo,norm,1,1,2020opw,100,213.0976834,42.66115572,0.126210142,8.72,0.53769653,0.070936591,0.544216706,0,3.96331E+16,213.0976834,42.66115572,5.76461E+18,GALAXY,0.080030659,0,3.81E-07,3.81E-07,-0.109661551,167.24898,8.895398,0.023805542,1.1610289,-17.251396,-17.71137
2906,ZTF20abkzhpk,0.0641112,1.43E-05,z_gal,59058.00988,0.000594359,1.164374819,0.204978005,0.074015574,1.79E-05,0.078851836,0.02602953,1.48E-08,-0.000405633,-1.33E-05,-1.56E-07,-4.07E-07,4.27E-05,0.029356773,3.1,0,0.282744244,267.484677,44.65789,snia,,1,1,2020pnp,100,267.4844673,44.65767979,0.107335921,9.124,0.70169653,0.047507894,0.313243683,0,3.96332E+16,267.4844673,44.65767979,1.15292E+18,GALAXY,0.064114606,0,3.41E-06,-3.41E-06,-0.064859527,125,9.0310545,0,1.22003,-17.117138,-17.715887
2914,ZTF20ablstba,0.05069463,1.03E-05,z_gal,59064.0959,0.001641514,0.366873345,0.062261328,0.188870625,5.82E-05,0.191430957,0.03115409,2.43E-06,0.008423741,-0.001849545,-1.82E-06,-1.59E-06,-6.35E-05,0.011638986,3.1,0,0.145296852,196.12242,38.253211,snia-cosmo,norm,1,1,2020pks,100,196.1221479,38.25082983,0.105948101,9.485,0.73069653,0.020518285,1.772269687,0,3.9633E+16,196.1221479,38.25082983,5.76461E+18,GALAXY,0.050694358,0,2.72E-07,2.72E-07,0.199822254,125,9.452337,0.009870761,1.2198858,-18.151016,-18.692749
2922,ZTF20abmcwtd,0.07759942,1.13E-05,z_gal,59052.43257,0.000539836,1.318770157,0.10045136,0.513623831,2.11E-05,0.311655061,0.038345112,-2.52E-06,-0.095476765,0.004393145,2.39E-08,-6.58E-07,-0.002601848,0.023267858,3.1,0,0.815305997,7.857152,-12.456772,snia-cosmo,norm,1,1,2020pmy,100,7.856203144,-12.45649414,0.102839681,9.789,0.46969653,0.040249224,0.61773298,0,3.96275E+16,7.856203144,-12.45649414,5.76461E+18,GALAXY,0.077599683,0,2.63E-07,-2.63E-07,-0.077740337,125,9.695555,0,1.1835124,-19.211159,-19.766085
2925,ZTF20abmddts,0.05845395,1.91E-05,z_gal,59054.3316,0.000168993,-3.063976413,0.472258336,0.20158409,7.99E-06,0.227864922,0.042969973,1.25E-07,-6.72E-05,-0.000857807,-2.95E-07,-2.96E-07,3.58E-05,0.02431048,3.1,0,8.28E-05,21.434143,2.436232,snia-pec,91bg,1,0,2020pwu,100,21.41563359,2.430772376,0.101271911,10.878,1.38069653,0.017029386,5.521635465,1.28E-11,3.96278E+16,21.41563359,2.430772376,5.76461E+18,GALAXY,0.058411084,0,4.29E-05,4.29E-05,-0.147874536,252.28212,11.2683115,0,1.9515002,-20.586002,-21.606419
2948,ZTF20abnmahn,0.07950046,3.11E-05,z_gal,59061.08099,0.000582394,-1.15830611,-0.022687882,0.059527112,1.77E-05,0.076567464,0.029499864,1.82E-07,-0.000514114,-0.000297491,-1.17E-08,-4.40E-07,-0.00024729,0.060111789,3.1,0,2.32E-05,331.744747,13.033309,snia-cosmo,norm,1,1,2020qci,100,331.7447767,13.03312116,0.118726577,10.459,1.31369653,0.021400935,0.145057054,5.72E-12,3.96281E+16,331.7447767,13.03312116,5.76461E+18,GALAXY,0.07950407,0,3.61E-06,-3.61E-06,0.080814522,144.50183,10.47769,0.052882917,1.9070724,-19.363901,-20.31647
2950,ZTF20abnngbz,0.03210395,1.22E-05,z_gal,59028.86582,0.000467655,1.111119635,0.338483487,1.344950892,4.97E-05,0.48883792,0.066766728,-3.68E-05,-0.450815452,0.050231624,-1.27E-06,-2.90E-06,-0.008035901,0.024619094,3.1,0,0.005458186,37.978416,3.1256,snia,,0,0,,100,37.98032149,3.125600618,0.102839681,10.113,1.22969653,0.019209373,0.465236912,0,3.96279E+16,37.98032149,3.125600618,5.76461E+18,GALAXY,0.032106859,0,2.91E-06,-2.91E-06,-1.461538377,109.62752,10.701833,0,1.5630711,-18.798931,-19.737396
2958,ZTF20abotxgj,0.038247,1.08E-05,z_gal,59072.50737,0.003989334,0.649810304,-0.058744182,0.200600791,0.000225903,0.295098958,0.043522743,8.36E-06,0.027854787,-0.00269699,-3.28E-05,-9.16E-06,0.004065867,0.012464463,3.1,0,0.834065831,196.622842,36.276667,snia,,1,1,2020qjx,100,196.6223748,36.2770678,0.104995238,8.422,0.74969653,0.036359318,1.181398396,0.043195441,3.9633E+16,196.6223699,36.27707913,5.76461E+18,GALAXY,0.038241683,0,5.32E-06,5.32E-06,0.118175772,125,8.226764,0.002103138,1.2589498,-15.681428,-16.211636
2959,ZTF20abowpvf,0.08373273,1.03E-05,z_gal,59069.42059,0.000803361,0.95622737,-0.108338168,0.138738084,2.65E-05,0.183128345,0.031960087,-3.78E-07,0.003139724,8.77E-05,-1.34E-06,-6.91E-07,0.0002674,0.030283763,3.1,0,0.56865946,0.526773,-5.280671,snia-cosmo,norm,1,1,2020qmh,100,0.526802824,-5.28099505,0.10198039,9.483,0.84069653,0.030016662,0.634293069,0,3.96277E+16,0.526802824,-5.28099505,5.76461E+18,GALAXY,0.083732837,0,1.07E-07,-1.07E-07,-0.050555671,392.25378,9.805885,0.36587346,1.2062085,-18.064728,-18.573763
2966,ZTF20abpqdgh,0.07651426,1.05E-05,z_gal,59076.21568,0.00109472,1.334715743,-0.122421742,0.081806759,3.17E-05,0.08108231,0.025851927,2.74E-07,-0.000637918,-0.00023854,-9.31E-08,-6.97E-07,-0.000229109,0.01874124,3.1,0,0.52596962,247.742105,32.307533,snia-cosmo,norm,1,1,2020qql,100,247.7433841,32.30696037,0.102391406,9.514,0.66069653,0.029154759,1.436395916,0,3.96285E+16,247.7433841,32.30696037,5.76461E+18,GALAXY,0.076515618,0,1.36E-06,-1.36E-06,-0.024664578,487.1931,9.530956,0.13065642,1.2067008,-18.570036,-19.008904
2971,ZTF20abptxls,0.01637709,1.62E-05,z_gal,59075.17601,0.015327136,0.99337022,0.065179157,0.134412835,0.000500198,0.089472093,0.031791285,-5.71E-06,-0.004976068,0.00010989,4.41E-06,-1.34E-05,-0.000847811,0.03649073,3.1,0,0.009940678,18.517897,-1.740994,snia-cosmo,99aa/91t,1,1,2020qln,100,18.51716936,-1.742375588,0.10084146,9.872,0.92069653,0.020518285,0.300874064,0,3.96277E+16,18.51716936,-1.742375588,5.76461E+18,GALAXY,0.01637572,0,1.37E-06,1.37E-06,0.025414153,63.63935,10.055327,0.20379105,1.9648578,-18.546465,-19.324862
2974,ZTF20abpuijn,0.06626977,1.49E-05,z_gal,59083.31128,0.000860024,4.999999907,0.103725746,0.689273753,3.67E-05,0.788143046,0.050378522,-3.68E-06,-5.56E-08,-0.000667422,1.96E-11,-1.35E-06,2.23E-08,0.050361836,3.1,0,0.001096963,311.21178,-7.082688,snia,,1,0,2020qnz,100,311.2088113,-7.081883233,0.147922277,10.769,1.33269653,0.018439089,1.995575755,0,3.96276E+16,311.2088113,-7.081883233,1.15292E+18,GALAXY,0.066250531,0,1.92E-05,1.92E-05,-0.511013723,229.81346,10.979894,0,2.0809176,-19.816288,-20.809286
2994,ZTF20abqlawg,0.07107879,2.04E-05,z_gal,59077.8501,0.000692797,-0.769551449,0.165981247,0.161207782,2.30E-05,0.156961345,0.033077523,1.89E-07,-0.003517862,-0.000811406,-6.98E-07,-6.18E-07,0.000133092,0.066264187,3.1,0,0.001785146,327.317142,7.174426,snia,,1,1,2020qwb,100,327.3172165,7.174444847,0.131893897,10.956,1.27569653,0.018439089,0.039355901,0,3.9628E+16,327.3172165,7.174444847,5.76461E+18,GALAXY,0.071080272,0,1.48E-06,-1.48E-06,0.526677351,181.73143,11.241918,0,2.069123,-20.27977,-21.242727
3011,ZTF20abrjmgi,0.00356007,1.01E-05,z_gal,59086.63263,0.023182176,0.674883949,0.498083408,0.117519078,0.00943667,0.227189444,0.274939525,-0.000259868,0.005712531,0.007707255,8.21E-05,-0.002649646,-0.002603286,0.009577263,3.1,0,0.999770642,197.657419,36.628823,snia-pec,02es,1,0,2020qxp,100,197.6590824,36.63426143,0.184458667,8.323,0.48269653,0.026870058,0.825307931,1.64E-10,3.9633E+16,197.6590824,36.63426143,5.76461E+18,GALAXY,0.003559309,0,7.61E-07,7.61E-07,-1.489182723,125,8.060632,0.029797893,1.10344,-16.201708,-16.587574
3015,ZTF20absfrbq,0.06137584,1.65E-05,z_gal,59089.10003,0.001000533,0.146420069,0.017487681,0.18676931,3.53E-05,0.250529079,0.033822603,6.43E-07,0.009902923,-0.000571351,-1.94E-06,-9.86E-07,0.000327673,0.10838572,3.1,0,0.999237544,317.80166,4.83915,snia-cosmo,norm,1,1,2020rsj,100,317.8016629,4.839150177,0.103324731,10.2,1.05669653,0.016970563,0.00375964,0,3.96279E+16,317.8016629,4.839150177,5.76461E+18,GALAXY,0.061376643,0,8.03E-07,-8.03E-07,-0.007258576,111.547775,10.152902,0,1.6667693,-19.247227,-20.04299
3018,ZTF20absvtnc,0.03293111,1.04E-05,z_gal,59093.50918,0.003684151,1.051411814,0.014190083,0.077600941,0.000115745,0.070235765,0.029258412,1.96E-06,-0.001668869,-0.000445417,-5.36E-07,-2.91E-06,-0.00016477,0.020349771,3.1,0,0.975933488,23.58115,2.465368,snia-cosmo,norm,1,1,2020rpn,100,23.58132211,2.465564842,0.105304321,7.923,0.47369653,0.06074537,0.864838041,0.191450825,3.96278E+16,23.58128908,2.465606546,5.76461E+18,GALAXY,0.032931361,0,2.51E-07,-2.51E-07,-0.143483864,125,7.771988,0.003379536,1.2734282,-14.854706,-15.195372
3027,ZTF20abtfnpl,0.0700615,1.10E-05,z_gal,59088.0062,0.000601485,-0.536566071,0.069969667,0.128301483,1.95E-05,0.179500169,0.032040339,3.05E-08,0.011216949,-5.19E-05,-5.27E-07,-5.09E-07,5.33E-05,0.103855524,3.1,0,0.994180249,316.924134,8.367838,snia-cosmo,norm,1,1,2020rll,100,316.9243615,8.367730304,0.102839681,9.587,0.67469653,0.023021729,0.505160406,0,3.9628E+16,316.9243615,8.367730304,5.76461E+18,GALAXY,0.070061803,0,3.03E-07,-3.03E-07,0.010263691,125,9.705875,0.28083688,1.3201044,-19.132551,-19.635132
3031,ZTF20abtzhfc,0.1384933,2.25E-05,z_gal,59087.903,0.000219553,0.840928655,-0.040168682,0.558872385,1.21E-05,0.677918975,0.056670991,7.41E-07,0.136709393,-0.002158615,-4.19E-06,-3.67E-07,-0.001638977,0.060028351,3.1,0,0.50771075,310.156622,-3.521657,snia-cosmo,norm,1,1,2020rmy,100,310.1555406,-3.522791962,0.100975244,10.531,1.09069653,0.034481879,1.469824303,0,3.96277E+16,310.1555406,-3.522791962,5.76461E+18,GALAXY,0.138497528,0,4.23E-06,-4.23E-06,-0.061426296,151.14842,10.951104,0.41521108,1.5426472,-20.272787,-20.993338
3047,ZTF20abvxsgk,0.05419969,1.68E-05,z_gal,59086.40619,0.001385065,-0.492549275,-0.131434744,0.200986921,4.28E-05,0.407181376,0.05529483,-1.17E-07,-0.010998363,-0.000429003,2.91E-08,-1.11E-06,-0.017889697,0.029417018,3.1,0,0.995589852,20.980232,-4.915217,snia-cosmo,norm,1,1,2020sww,100,20.97956025,-4.915546627,0.112254176,8.527,0.75969653,0.040706265,1.398515565,0,3.96277E+16,20.97956025,-4.915546627,5.76461E+18,GALAXY,0.054199012,0,6.78E-07,6.78E-07,-0.287242075,238.37102,8.706413,0.024230959,1.0609024,-16.620157,-17.088236
3052,ZTF20abvykmy,0.0457673,1.71E-05,z_gal,59092.17224,0.001996166,0.453617694,-0.008409129,0.122897944,6.39E-05,0.097446427,0.030851741,1.13E-06,-0.002050469,-0.000697434,-7.37E-07,-1.66E-06,-0.000129282,0.046626412,3.1,0,0.176586817,54.996835,-4.066633,snia-cosmo,norm,1,1,2020rws,100,54.99627269,-4.067955524,0.10384604,9.496,0.83269653,0.024839485,1.398460817,0,3.96277E+16,54.99627269,-4.067955524,5.76461E+18,GALAXY,0.045768157,0,8.57E-07,-8.57E-07,-0.046981564,125,9.592706,0.08699567,1.3288844,-18.324827,-18.958141
3055,ZTF20abwayjb,0.13091648,1.71E-05,z_gal,59093.01491,0.000190684,0.123729888,0.105004897,0.342312793,8.72E-06,0.410636061,0.03904769,-1.40E-07,0.08157301,0.002103569,-1.53E-06,-3.02E-07,0.007122362,0.019524875,3.1,0,0.655069883,245.391851,32.56747,snia,,1,1,2020rvq,100,245.3908984,32.56694912,0.102391406,10.128,0.88969653,0.04494441,1.079830917,0,3.96329E+16,245.3908984,32.56694912,5.76461E+18,GALAXY,0.130914994,0,1.49E-06,1.49E-06,0.210361145,125,10.227077,0.4420009,1.340715,-19.398472,-20.045193
3058,ZTF20abweedo,0.03899048,1.02E-05,z_gal,59098.79453,0.001414729,-0.241877931,0.155110672,0.048806019,4.41E-05,0.043268803,0.026922381,2.07E-07,-0.000503614,-0.000172825,-1.97E-07,-1.05E-06,1.86E-05,0.046311954,3.1,0,0.997517544,337.16237,22.86748,snia-cosmo,norm,1,1,2020rxz,100,337.1618742,22.86745228,0.100603181,9.916,0.46569653,0.021260292,0.175399447,1.89E-10,3.96283E+16,337.1618742,22.86745228,5.76461E+18,GALAXY,0.038989604,0,8.76E-07,8.76E-07,-0.169476391,460.79062,9.97628,1.8814586,1.2212338,-20.059223,-20.488382
3068,ZTF20abxezim,0.0767705,1.31E-05,z_gal,59100.93149,0.0007785,-0.528018007,-0.045256643,0.10288862,2.86E-05,0.12364691,0.033306164,1.56E-07,0.001205514,-0.000678533,-1.49E-06,-7.85E-07,0.000571211,0.024326364,3.1,0,0.382372484,21.145183,-0.422556,snia-cosmo,norm,1,1,2020seo,100,21.14526778,-0.422591814,0.104403065,10.037,0.98469653,0.020808652,0.105955949,1.28E-11,3.96278E+16,21.14526778,-0.422591814,5.76461E+18,GALAXY,0.07677049,0,9.61E-09,9.61E-09,0.146260942,82.08378,9.927184,0.33880034,1.5025734,-18.853758,-19.584726
3070,ZTF20abxgwjr,0.03952661,1.50E-05,z_gal,59103.69182,0.003256422,0.331130766,-0.038619612,0.04180098,9.80E-05,0.047702086,0.026188407,6.01E-07,-0.000398473,-0.000188103,-3.26E-07,-2.24E-06,-2.97E-05,0.034484091,3.1,0,0.998086171,267.275156,61.630772,snia-cosmo,norm,1,1,2020sfn,100,267.2771797,61.6311656,0.112712022,10.185,1.19569653,0.017691806,0.914518071,0,3.96334E+16,267.2771797,61.6311656,1.15292E+18,GALAXY,0.039491481,0,3.51E-05,3.51E-05,0.08364008,146.76521,10.297506,0,1.8777901,-19.094427,-20.0215
3071,ZTF20abxgxjd,0.07132366,1.83E-05,z_gal,59101.08296,0.000706576,-1.016089199,0.017833384,0.087165468,2.19E-05,0.09477903,0.026859835,1.35E-08,-0.002906913,-3.18E-05,-3.69E-07,-5.11E-07,0.000227072,0.03813406,3.1,0,0.999895186,268.876325,30.222282,snia-cosmo,norm,1,1,2020skn,100,268.8750448,30.22385045,0.118190524,10.852,1.11869653,0.017691806,1.148492298,0,3.96285E+16,268.8750448,30.22385045,5.76461E+18,GALAXY,0.071324165,0,5.05E-07,-5.05E-07,0.143494082,210.43265,11.054791,0,1.7338724,-20.51513,-21.327427
3074,ZTF20abxjefm,0.07831793,1.03E-05,z_gal,59104.05859,0.000923605,0.601935547,0.052576823,0.114970009,2.93E-05,0.110097446,0.030315844,-3.92E-07,-0.002740007,0.000380277,-2.74E-07,-7.41E-07,-0.000474184,0.079042835,3.1,0,4.49E-10,320.901268,13.817493,snia-cosmo,91t,1,0,2020sga,100,320.901576,13.81724209,0.102181212,10.018,0.68269653,0.021400935,0.376472461,0,3.96281E+16,320.901576,13.81724209,5.76461E+18,GALAXY,0.078318638,0,7.08E-07,-7.08E-07,0.495090126,229.51266,9.884279,1.9330239,1.2128464,-19.628971,-20.088741
3078,ZTF20abxlwht,0.05768592,2.24E-05,z_gal,59100.12962,0.000791322,-1.273279292,0.028402747,0.313142446,3.06E-05,0.314295291,0.034378092,2.80E-06,0.045229401,5.31E-05,-2.70E-07,-8.34E-07,0.000743994,0.04551699,3.1,0,0.032458818,252.297229,21.796532,snia-cosmo,norm,1,1,2020sid,100,252.2973699,21.79654002,0.140014285,10.002,1.38369653,0.018439089,0.218558759,1.14E-11,3.96283E+16,252.2973699,21.79654002,5.76461E+18,GALAXY,0.057715675,0,2.98E-05,-2.98E-05,-0.141841878,134.69028,10.126709,0.04605052,1.7991856,-18.023392,-19.04346
3096,ZTF20abyfgri,0.06380398,1.32E-05,z_gal,59100.66283,0.001185633,0.736822662,-0.11689323,0.479454066,4.89E-05,0.295604915,0.038237988,3.12E-07,-0.097855963,0.000857579,-3.30E-06,-1.42E-06,-0.0015822,0.059678407,3.1,0,0.307469082,315.89636,-0.172879,snia-cosmo,norm,1,1,2020skd,100,315.8962394,-0.174036757,0.135207248,8.421,0.45069653,0.086023253,1.758746399,8.95E-14,3.96278E+16,315.8962394,-0.174036757,5.76461E+18,GALAXY,0.063810024,0,6.04E-06,-6.04E-06,-0.239306488,125,8.6608925,0.005655476,1.3639299,-16.882586,-17.272017
3104,ZTF20abylbuf,0.04514167,1.04E-05,z_gal,59111.76349,0.002615903,2.104768884,0.036107687,0.223700754,8.48E-05,0.134342157,0.030376566,-8.36E-07,-0.016850279,6.99E-05,-5.81E-07,-2.18E-06,-0.00038174,0.08821302,3.1,0,1.89E-06,41.086693,14.921329,snia-pec,03fg,1,1,2020sme,100,41.08600484,14.91903202,0.167200478,9.979,1.36869653,0.018384776,3.014883655,0.024793096,3.96281E+16,41.08601054,14.91902788,5.76461E+18,GALAXY,0.045142205,0,5.35E-07,-5.35E-07,0.087299618,125.86805,10.421023,0.12713103,1.3776124,-17.94324,-18.89505
3106,ZTF20abypkpz,0.05836838,1.97E-05,z_gal,59110.5673,0.000797534,-1.26005967,0.115181304,0.96377041,4.21E-05,0.358075232,0.044304518,-2.47E-05,-0.261715855,0.015509621,5.36E-06,-1.52E-06,-0.00464928,0.05666241,3.1,0,0.01360449,315.934161,7.294526,snia-cosmo,norm,0,1,2020tko,100,315.934102,7.294547317,0.109658561,10.227,1.09769653,0.017804494,0.038604491,0,3.9628E+16,315.934102,7.294547317,1.15292E+18,GALAXY,0.058367762,0,6.18E-07,6.18E-07,0.155801719,127.26773,10.349162,0,1.8635926,-19.19346,-20.108004
3109,ZTF20abyqdyg,0.09710938,1.25E-05,z_gal,59109.74719,0.000508298,1.670003946,0.012372495,0.254388811,1.62E-05,0.146749126,0.032048722,-6.39E-07,-0.016476736,0.000786514,6.93E-09,-4.33E-07,-0.00065371,0.056074462,3.1,0,0.756631178,334.706989,8.777172,snia,,1,1,2020ssk,100,334.7074456,8.776857353,0.123223374,8.925,0.55069653,0.062936476,0.771825441,0,3.9628E+16,334.7074456,8.776857353,5.76461E+18,GALAXY,0.097106233,0,3.15E-06,3.15E-06,0.048001513,125,9.04505,0,1.2574482,-17.752457,-18.154974
3110,ZTF20abyskia,0.07888409,1.67E-05,z_gal,59114.57682,0.000845413,0.530755926,-0.036572021,0.157659518,2.54E-05,0.135509409,0.027493778,1.63E-07,-0.010079801,-0.000216832,-2.11E-07,-5.95E-07,-7.81E-05,0.039610052,3.1,0,0.044548433,266.89827,66.652076,snia-cosmo,norm,1,1,2020tcp,100,266.8963993,66.65315467,0.119816526,10.641,1.47269653,0.020615528,0.6631933,0,3.96335E+16,266.8963993,66.65315467,5.76461E+18,GALAXY,0.078937877,0,5.38E-05,-5.38E-05,0.155022476,162.8584,10.923285,0,1.9122263,-19.430891,-20.42723
3114,ZTF20abywspv,0.09439726,5.04E-05,z_gal,59109.03412,0.00070726,1.231868482,-0.130685529,0.502913864,2.36E-05,0.223502396,0.031062738,-3.73E-06,-0.069665653,0.0019398,7.00E-07,-6.00E-07,-0.001142463,0.034314986,3.1,0,0.101374035,24.98444,8.786792,snia-cosmo,norm,1,1,2020swx,100,24.98432761,8.787172148,0.488348236,7.131,1.10969653,1.156590247,1.579830552,7.92E-11,3.9628E+16,24.98432761,8.787172148,4.61169E+18,GALAXY,0.09438489,0,1.24E-05,1.24E-05,-0.025054098,125,7.0684376,0.053877883,0.90552264,-14.204029,-14.518555
3118,ZTF20abyxuky,0.08413543,3.17E-05,z_gal,59113.78592,0.000524665,-0.885137136,0.029294155,0.192796156,1.91E-05,0.198862108,0.033425349,5.39E-07,-0.010486938,-0.000659438,-1.18E-06,-5.51E-07,0.001372802,0.055461009,3.1,0,0.352423465,34.381263,10.547349,snia-cosmo,91t,1,1,2020tgi,100,34.38115526,10.54737826,0.103077641,9.512,1.09869653,0.03471311,0.220478878,0,3.9628E+16,34.38115526,10.54737826,5.76461E+18,GALAXY,0.084134195,0,1.23E-06,1.23E-06,0.212287865,125,9.491745,0,1.630955,-17.576326,-18.374252
3119,ZTF20abyyfmw,0.02517164,1.07E-05,z_gal,59117.6158,0.004624669,0.298135479,0.114985581,0.089824133,0.000149824,0.085452459,0.030082464,1.05E-06,-0.001568589,-0.00026644,-7.37E-07,-3.90E-06,-0.000176192,0.155294131,3.1,0,0.993568436,347.387985,15.659256,snia-cosmo,norm,1,1,2020szr,100,347.3932233,15.65488617,0.108853112,10.129,1.00669653,0.019104973,1.126642836,0,3.96282E+16,347.3932233,15.65488617,5.76461E+18,GALAXY,0.025170612,0,1.03E-06,1.03E-06,-0.064661665,78.98202,10.825865,0,1.5497766,-19.26957,-19.991573
3121,ZTF20abyyzyd,0.06727717,1.50E-05,z_gal,59099.51624,0.000438837,3.987318315,0.442072536,0.715796082,0.000634399,1.669417538,1.212382621,-7.56E-05,-0.187497433,0.124049848,-0.000256335,-0.000716914,0.408158067,0.008040973,3.1,0,0.999651837,213.77119,40.232527,snia-cosmo,norm,0,0,,100,213.77106,40.23504551,0.140014285,10.709,1.23269653,0.019209373,1.270829448,7.81E-11,3.96331E+16,213.77106,40.23504551,5.76461E+18,GALAXY,0.067265217,0,1.20E-05,1.20E-05,-0.013245987,163.43181,11.140209,0,1.9938238,-20.385292,-21.26796
3134,ZTF20abzjads,0.06814707,1.41E-05,z_gal,59120.4676,0.001075653,0.642379722,-0.056700344,0.057234166,3.21E-05,0.07369381,0.027304595,9.59E-08,-0.000236114,-9.13E-05,-1.70E-07,-7.51E-07,-0.00010947,0.075074683,3.1,0,0.398516093,316.257449,8.273878,snia-cosmo,norm,1,1,2020tnw,100,316.2576612,8.273355521,0.103077641,8.957,0.09669653,0.06456005,0.615133191,0,3.9628E+16,316.2576612,8.273355521,5.76461E+18,GALAXY,0.068146405,0,6.65E-07,6.65E-07,0.003332993,241.02502,8.925906,0,1.422812,-17.687794,-18.063507
